tweet_id,raw,status,ig_outgroup,dehumanization,grievance,glorification,mobilization,threat
ru60e4b407c3,"{""labels"": []}",ok,0,0,0,0,0,0
ru924c02789b,"{""labels"": []}",ok,0,0,0,0,0,0
ru6c21c8ad06,"{""labels"": []}",ok,0,0,0,0,0,0
ruf0ce761094,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ru48161dde5e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru30297ae5d9,"{""labels"": []}",ok,0,0,0,0,0,0
ru17ea17524e,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru19af7ef230,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rudfe8f7b8ba,"{""labels"": []}",ok,0,0,0,0,0,0
ru19a1417541,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue26c17bff0,"{""labels"": []}",ok,0,0,0,0,0,0
ru39f51365fd,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rudd68d20f24,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru0e1096be4c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru908b6715d8,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru15c9e756b5,"{""labels"": []}",ok,0,0,0,0,0,0
ru28e74f02f6,"{""labels"": []}",ok,0,0,0,0,0,0
ru93e2740de2,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru9d0cdcae9a,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru9c4b99f5a1,"{""labels"": []}",ok,0,0,0,0,0,0
ru05ba05d11e,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru1061c91eb0,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,1,1,0,0,1,1
rufaa569fedf,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruf80a5a67f3,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru31c938a0e1,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru27ba6ac225,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub334213ccb,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru322d0f95d3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru97a4ee6c50,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru52d11410c4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru8da3ae3ed7,"{""labels"": []}",ok,0,0,0,0,0,0
ru576aad95b9,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru146193a0cb,"{""labels"": []}",ok,0,0,0,0,0,0
ruf71e4d59eb,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru2a08f3ecd1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6a15f29014,"{""labels"": []}",ok,0,0,0,0,0,0
ru23a8fd9e40,"{""labels"": []}",ok,0,0,0,0,0,0
ru5d3ebc791c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru260cfc0ca7,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru8253db5484,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru40d34f6ec5,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru99ee93acc6,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru53a2c85b34,"{""labels"": []}",ok,0,0,0,0,0,0
ru1e89ab049e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rubb49d41364,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru8d20d62504,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6aaa4edd67,"{""labels"": []}",ok,0,0,0,0,0,0
ru612392b2f2,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rufbabd275c8,"{""labels"": []}",ok,0,0,0,0,0,0
ru35d7f3d9ac,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruf90405663a,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru3596820c0c,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization""]}",ok,0,1,1,0,1,0
rub9c3c0d5d9,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rufafedb634c,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf6a865e684,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud8c9ec4371,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru22d49454ef,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru4378327d70,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rua4f6ddb527,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru9e7ce6c1f0,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0006107e37,"{""labels"": []}",ok,0,0,0,0,0,0
ru3823a9381f,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8ab4978683,"{""labels"": []}",ok,0,0,0,0,0,0
ru7befa5fdaf,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rua429deb2a7,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue646665636,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru69f4c256c9,"{""labels"": []}",ok,0,0,0,0,0,0
ru86c035a571,"{""labels"": []}",ok,0,0,0,0,0,0
ru07087aa523,"{""labels"": []}",ok,0,0,0,0,0,0
ru88bdd08382,"{""labels"": [""mobilization"", ""threat"", ""dehumanization""]}",ok,0,1,0,0,1,1
rua0a81168ee,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud3ebd73a4e,"{""labels"": [""grievance"", ""threat""]}",ok,0,0,1,0,0,1
ru9deeac3881,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru2bf3af5604,"{""labels"": []}",ok,0,0,0,0,0,0
ru4e00aadda9,"{""labels"": []}",ok,0,0,0,0,0,0
ru609eb0cd90,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue016241aaa,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1199b91cce,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud44efabd9b,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ruc83e187742,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ruf54ede98d5,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru8042fec610,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru3162a6f90b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue7563509f6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru66ed542c10,"{""labels"": []}",ok,0,0,0,0,0,0
ruf9bd9f7645,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru0a9acee506,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru2b2f394a42,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru5f15705d2f,"{""labels"": []}",ok,0,0,0,0,0,0
ru4c1fd22921,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru267cc6e963,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru067c3b80fb,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru1293da3554,"{""labels"": []}",ok,0,0,0,0,0,0
ruc094ccf91e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1644100694,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rubbaa699e3d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua513fac570,"{""labels"": []}",ok,0,0,0,0,0,0
ru44b802edfc,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rua5938c196b,"{""labels"": [""ig_outgroup"", ""grievance""]}",ok,1,0,1,0,0,0
ru49d68e05cc,"{""labels"": []}",ok,0,0,0,0,0,0
ru0827e81232,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru1f20d123d1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru893ab0c69e,"{""labels"": []}",ok,0,0,0,0,0,0
ru3b08a38ebb,"{""labels"": []}",ok,0,0,0,0,0,0
ru2a40bebd17,"{""labels"": []}",ok,0,0,0,0,0,0
rub250c38d6d,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru9a5e40908d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruc03037a681,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
rue40b148a11,"{""labels"": []}",ok,0,0,0,0,0,0
ru4adc4481f1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1826497176,"{""labels"": []}",ok,0,0,0,0,0,0
rue338a55d5a,"{""labels"": []}",ok,0,0,0,0,0,0
rue8b0114ec0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruf7988438ec,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1e50dce342,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rud2b4a49696,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru829221beb0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rubd62a7ce7c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rua905c53f24,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rubdfb033ac9,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru80c1b9eb8d,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru1bb09d02b8,"{""labels"": []}",ok,0,0,0,0,0,0
rucff6efb3c1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rudc35888a69,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru25698d7841,"{""labels"": []}",ok,0,0,0,0,0,0
ru67d35ffef2,"{""labels"": []}",ok,0,0,0,0,0,0
ruf51d53a770,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud82de5f585,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rube17e367f0,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruefb26785fd,"{""labels"": []}",ok,0,0,0,0,0,0
ru492009a2ab,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru0717947803,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru62dcd0c60e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruad5b462d85,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rub7be153df8,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rub3f3caa36f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rucd471fdaa4,"{""labels"": []}",ok,0,0,0,0,0,0
ru4f5d1859ca,"{""labels"": []}",ok,0,0,0,0,0,0
rubd1e7dc903,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru43779d25ba,"{""labels"": []}",ok,0,0,0,0,0,0
ru06ffb8f3f9,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf237915827,"{""labels"": []}",ok,0,0,0,0,0,0
ruf12f54db56,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
rud7fbcb9a4f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru074bc7594d,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
rucd39359732,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru87acd806bc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud68590fc02,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rua91734c76e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf3c04542d9,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru3f9fb84d10,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru97589017df,"{""labels"": []}",ok,0,0,0,0,0,0
rucfe2475b7d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru532d59351c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua86268899e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru33ab1a9bb7,"{""labels"": []}",ok,0,0,0,0,0,0
ruf20f353d6f,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru167bfc08ac,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8965fa48c7,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruc4eda084f2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rufdaf594688,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
rue7dca8af28,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruc35986e5d2,"```json
{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}
```",ok,0,1,1,0,1,1
ru383982530b,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4c8276eb95,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru429cf01640,"{""labels"": []}",ok,0,0,0,0,0,0
ru709f1f0031,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru3d551668ab,"{""labels"": []}",ok,0,0,0,0,0,0
ru58c3e2bca6,"{""labels"": []}",ok,0,0,0,0,0,0
ru56eafabdfa,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru135d9629da,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf69d3d93f1,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8d18cc6545,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru4a676fc220,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4b164fb74f,"{""labels"": []}",ok,0,0,0,0,0,0
ru06e8d5e7e0,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization""]}",ok,0,1,1,0,1,0
rue89d74d7e8,"{""labels"": []}",ok,0,0,0,0,0,0
ru99dc3ff9da,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8b9c109d18,"{""labels"": []}",ok,0,0,0,0,0,0
ru24a27ee924,"{""labels"": []}",ok,0,0,0,0,0,0
ru324e834ef0,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruc6a83951fe,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru426a814e27,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rueb7e95f189,"{""labels"": []}",ok,0,0,0,0,0,0
rudb3685e8d9,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ruc356208537,"{""labels"": []}",ok,0,0,0,0,0,0
rub0ca7d44d4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6d3797fb6e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru43dc6e9d4d,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ruecf0fd4b66,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru3ba9c34367,"{""labels"": []}",ok,0,0,0,0,0,0
ru3829d3b1c0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc642551085,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ru64b59638c9,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization""]}",ok,1,1,0,0,1,0
ru51d8f25aac,"{""labels"": []}",ok,0,0,0,0,0,0
rufdcc24a335,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruf8bc45481b,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru43d53c197e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruc5ae98bd8c,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru9a7de11b33,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rue3944f4e0c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru62fed438df,"{""labels"": []}",ok,0,0,0,0,0,0
ru525fcc24fa,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rue4e9ce6c7a,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6bcfe58c29,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru2a2f84d490,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rub6b37d14c9,"{""labels"": []}",ok,0,0,0,0,0,0
rub79f44126c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru74ea25c7aa,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru6443081efc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4be3ebe7b1,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru45f482a680,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru184824afd9,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru42ec0cb2c0,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru10a35b3d62,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rue40014ca1c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruad581d382d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rubc28376ba3,"{""labels"": []}",ok,0,0,0,0,0,0
ru8e3c69dc64,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rue900ba0725,"{""labels"": []}",ok,0,0,0,0,0,0
ruaf93ebf4e8,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru6092161719,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rub0ce080a1f,"{""labels"": [""dehumanization"", ""ig_outgroup""]}",ok,1,1,0,0,0,0
rua7825c7c7b,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru8c8a841fd0,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization""]}",ok,0,1,1,0,1,0
rufeac94a908,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0bd0bdd85b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru16bb27bd64,"{""labels"": []}",ok,0,0,0,0,0,0
rua2ad760777,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ru9b81897d06,"{""labels"": [""dehumanization"", ""mobilization""]}",ok,0,1,0,0,1,0
ru3b47f5cddc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru7c761f79e3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru45163fb642,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru3ef0803695,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru2393ca0b1a,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru9b4cec72e4,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rucdba778df3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rufb623156b1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6a0fffce08,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rub9b27917f6,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru66a6f2e2ab,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru475d03840e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub182566945,"{""labels"": []}",ok,0,0,0,0,0,0
ruc1443d8ecc,"{""labels"": []}",ok,0,0,0,0,0,0
ru254a2db3a1,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru90f7888e7d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruab05e95e8c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru2b2623b5cc,"{""labels"": []}",ok,0,0,0,0,0,0
rua84def13c3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1d882f1513,"{""labels"": []}",ok,0,0,0,0,0,0
rua537d2db43,"{""labels"": []}",ok,0,0,0,0,0,0
ru6dd5c9b65f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc37303d6ef,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru981d04a0c9,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru63d8551c62,"{""labels"": []}",ok,0,0,0,0,0,0
rub83ebfcf30,"{""labels"": []}",ok,0,0,0,0,0,0
ru1e71194256,"{""labels"": []}",ok,0,0,0,0,0,0
ru7ff0f6362f,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ruf6371a5a96,"{""labels"": []}",ok,0,0,0,0,0,0
ru2121068f0f,"{""labels"": []}",ok,0,0,0,0,0,0
ru88f882ad08,"{""labels"": []}",ok,0,0,0,0,0,0
rud7147b4a0e,"{""labels"": [""mobilization"", ""grievance""]}",ok,0,0,1,0,1,0
ru2adf09f04b,"{""labels"": []}",ok,0,0,0,0,0,0
ru70d4ad1bb2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue374c39afa,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub59975f330,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru3d3a6c280b,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru7ad1eee42b,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rudde49dc32c,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8f12e9ea79,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru0a314f671f,"{""labels"": []}",ok,0,0,0,0,0,0
ru6fc7a28938,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ruf0ccbd6e7f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua88253e303,"{""labels"": []}",ok,0,0,0,0,0,0
ru25535af8ac,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru46dc342f71,"{""labels"": []}",ok,0,0,0,0,0,0
rua55dc8cb15,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruc19e0b2aaa,"{""labels"": []}",ok,0,0,0,0,0,0
ru31ba4e1208,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru3db3408be3,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru32edc335a6,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rua9ed07b282,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru83bbe7d482,"{""labels"": []}",ok,0,0,0,0,0,0
ru598d58be5c,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru73c13439e3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf890f324a5,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru76c3650c35,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf74560453d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru60832f7403,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud1d3c46b7d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru305f74831d,"{""labels"": []}",ok,0,0,0,0,0,0
rua57bf80331,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8906b08128,"{""labels"": []}",ok,0,0,0,0,0,0
ru93ba4de118,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru848cafd89c,"{""labels"": []}",ok,0,0,0,0,0,0
rub9a2c7e89d,"{""labels"": []}",ok,0,0,0,0,0,0
ru882a964867,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf06118d89e,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rud392fc31f4,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rua523befa81,"{""labels"": []}",ok,0,0,0,0,0,0
ru28fb2a2f8e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru2aa2170769,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru8e8a9952d5,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6398a8e06c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf5db7ed2c6,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru3b06a9af41,"{""labels"": []}",ok,0,0,0,0,0,0
rubf2211f82a,"{""labels"": []}",ok,0,0,0,0,0,0
ru15e0fc93f6,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruda3a6ea9f6,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru78feb9766a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf0374fb0bc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue595009ef8,"{""labels"": []}",ok,0,0,0,0,0,0
rud6ba92488d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru7bfb2d6ec9,"{""labels"": []}",ok,0,0,0,0,0,0
ru0d4ed66bba,"{""labels"": []}",ok,0,0,0,0,0,0
ru52ecaa464c,"{""labels"": []}",ok,0,0,0,0,0,0
rud36c3616d2,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rue310a07258,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru2a5a3a471e,"{""labels"": []}",ok,0,0,0,0,0,0
ru05db7eb99a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rub5b1538160,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru7ac1fc55e0,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru3d979884a3,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru2c0cfd22c6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru292f3f566d,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru5975b316f1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruf070b60be7,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru291c05a703,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4e2b208189,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruf3fb830866,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
