tweet_id,ig_outgroup,dehumanization,grievance,glorification,mobilization,threat,split,source,violence_dehum
ru135d9629da,0,0,0,0,0,0,solo2,annotator2,0
ruf69d3d93f1,1,0,0,0,0,0,solo2,annotator2,0
ru8d18cc6545,0,0,0,0,0,0,solo2,annotator2,0
ru4a676fc220,0,0,1,0,0,0,solo2,annotator2,0
ru4b164fb74f,0,0,0,0,0,0,solo2,annotator2,0
ru06e8d5e7e0,0,0,0,0,0,0,solo2,annotator2,0
rue89d74d7e8,0,0,0,0,0,0,solo2,annotator2,0
ru99dc3ff9da,0,0,0,0,0,0,solo2,annotator2,0
ru8b9c109d18,0,0,0,0,0,0,solo2,annotator2,0
ru24a27ee924,0,0,0,0,0,0,solo2,annotator2,0
ru324e834ef0,0,0,0,0,0,0,solo2,annotator2,0
ruc6a83951fe,0,0,0,0,0,0,solo2,annotator2,0
ru426a814e27,0,0,0,0,0,0,solo2,annotator2,0
rueb7e95f189,0,0,0,0,0,0,solo2,annotator2,0
rudb3685e8d9,0,1,0,0,0,0,solo2,annotator2,1
ruc356208537,0,0,0,0,0,0,solo2,annotator2,0
rub0ca7d44d4,0,0,0,0,0,0,solo2,annotator2,0
ru6d3797fb6e,0,0,0,0,0,0,solo2,annotator2,0
ru43dc6e9d4d,0,0,0,0,0,0,solo2,annotator2,0
ruecf0fd4b66,0,0,0,0,0,0,solo2,annotator2,0
ru3ba9c34367,0,0,0,0,0,0,solo2,annotator2,0
ru3829d3b1c0,0,0,0,0,0,0,solo2,annotator2,0
ruc642551085,1,0,1,0,0,0,solo2,annotator2,0
ru64b59638c9,0,1,0,0,0,0,solo2,annotator2,1
ru51d8f25aac,0,0,0,0,0,0,solo2,annotator2,0
rufdcc24a335,0,0,0,0,0,0,solo2,annotator2,0
ruf8bc45481b,0,0,0,0,0,0,solo2,annotator2,0
ru43d53c197e,0,0,0,0,0,0,solo2,annotator2,0
ruc5ae98bd8c,0,0,0,0,0,0,solo2,annotator2,0
ru9a7de11b33,0,0,0,0,0,0,solo2,annotator2,0
rue3944f4e0c,0,0,0,0,0,0,solo2,annotator2,0
ru62fed438df,0,0,0,0,0,0,solo2,annotator2,0
ru525fcc24fa,0,0,0,0,0,0,solo2,annotator2,0
rue4e9ce6c7a,0,0,0,0,0,0,solo2,annotator2,0
ru6bcfe58c29,0,0,0,0,0,0,solo2,annotator2,0
ru2a2f84d490,0,0,0,0,0,0,solo2,annotator2,0
rub6b37d14c9,0,0,0,0,0,0,solo2,annotator2,0
rub79f44126c,0,0,0,0,0,0,solo2,annotator2,0
ru74ea25c7aa,0,0,0,0,0,0,solo2,annotator2,0
ru6443081efc,0,0,0,0,0,0,solo2,annotator2,0
ru4be3ebe7b1,0,0,0,0,0,0,solo2,annotator2,0
ru45f482a680,0,0,0,0,0,0,solo2,annotator2,0
ru184824afd9,0,0,0,0,0,0,solo2,annotator2,0
ru42ec0cb2c0,0,0,0,0,0,0,solo2,annotator2,0
ru10a35b3d62,1,0,0,0,0,0,solo2,annotator2,0
rue40014ca1c,0,0,0,0,0,0,solo2,annotator2,0
ruad581d382d,1,0,0,0,0,0,solo2,annotator2,0
rubc28376ba3,0,0,0,0,0,0,solo2,annotator2,0
ru8e3c69dc64,0,0,0,0,0,0,solo2,annotator2,0
rue900ba0725,0,0,0,0,0,0,solo2,annotator2,0
ruaf93ebf4e8,0,0,0,0,0,0,solo2,annotator2,0
ru6092161719,0,0,0,0,0,0,solo2,annotator2,0
rub0ce080a1f,0,0,0,0,0,0,solo2,annotator2,0
rua7825c7c7b,0,0,0,0,0,0,solo2,annotator2,0
ru8c8a841fd0,0,0,0,0,0,0,solo2,annotator2,0
rufeac94a908,1,0,0,0,0,0,solo2,annotator2,0
ru0bd0bdd85b,0,0,0,0,0,0,solo2,annotator2,0
ru16bb27bd64,0,0,0,0,0,0,solo2,annotator2,0
rua2ad760777,1,0,0,0,0,0,solo2,annotator2,0
ru9b81897d06,0,0,0,0,0,0,solo2,annotator2,0
ru3b47f5cddc,0,0,0,0,0,0,solo2,annotator2,0
ru7c761f79e3,0,0,0,0,0,0,solo2,annotator2,0
ru45163fb642,0,0,0,0,0,0,solo2,annotator2,0
ru3ef0803695,1,0,0,0,0,0,solo2,annotator2,0
ru2393ca0b1a,0,0,0,0,0,0,solo2,annotator2,0
ru9b4cec72e4,0,0,0,0,0,0,solo2,annotator2,0
rucdba778df3,1,0,1,0,0,0,solo2,annotator2,0
rufb623156b1,1,0,0,0,0,0,solo2,annotator2,0
ru6a0fffce08,0,0,0,0,0,0,solo2,annotator2,0
rub9b27917f6,0,0,0,0,0,0,solo2,annotator2,0
ru66a6f2e2ab,0,0,0,0,0,0,solo2,annotator2,0
ru475d03840e,0,0,0,0,0,0,solo2,annotator2,0
rub182566945,0,0,0,0,0,0,solo2,annotator2,0
ruc1443d8ecc,0,0,0,0,0,0,solo2,annotator2,0
ru254a2db3a1,0,0,0,0,0,0,solo2,annotator2,0
ru90f7888e7d,0,0,0,0,0,0,solo2,annotator2,0
ruab05e95e8c,0,0,0,0,0,0,solo2,annotator2,0
ru2b2623b5cc,0,0,0,0,0,0,solo2,annotator2,0
rua84def13c3,0,0,0,0,0,0,solo2,annotator2,0
ru1d882f1513,0,0,0,0,0,0,solo2,annotator2,0
rua537d2db43,0,0,0,0,0,0,solo2,annotator2,0
ru6dd5c9b65f,0,0,0,1,0,0,solo2,annotator2,1
ruc37303d6ef,0,0,0,0,0,0,solo2,annotator2,0
ru981d04a0c9,0,0,0,0,0,0,solo2,annotator2,0
ru63d8551c62,0,0,0,0,0,0,solo2,annotator2,0
rub83ebfcf30,0,0,0,0,0,0,solo2,annotator2,0
ru1e71194256,0,0,0,0,0,0,solo2,annotator2,0
ru7ff0f6362f,0,0,0,0,0,0,solo2,annotator2,0
ruf6371a5a96,0,0,0,0,0,0,solo2,annotator2,0
ru2121068f0f,0,0,0,0,0,0,solo2,annotator2,0
ru88f882ad08,0,0,0,0,0,0,solo2,annotator2,0
rud7147b4a0e,0,0,1,0,0,0,solo2,annotator2,0
ru2adf09f04b,0,0,0,0,0,0,solo2,annotator2,0
ru70d4ad1bb2,0,0,0,0,0,0,solo2,annotator2,0
rue374c39afa,0,0,0,0,0,0,solo2,annotator2,0
rub59975f330,1,0,0,0,0,0,solo2,annotator2,0
ru3d3a6c280b,1,0,0,0,0,0,solo2,annotator2,0
ru7ad1eee42b,1,0,0,0,0,0,solo2,annotator2,0
rudde49dc32c,1,0,0,0,0,0,solo2,annotator2,0
ru8f12e9ea79,0,0,0,0,0,0,solo2,annotator2,0
ru0a314f671f,0,0,0,0,0,0,solo2,annotator2,0
ru6fc7a28938,1,0,1,0,0,0,solo2,annotator2,0
ruf0ccbd6e7f,0,0,0,0,1,0,solo2,annotator2,0
rua88253e303,0,0,0,0,0,0,solo2,annotator2,0
ru25535af8ac,0,0,0,0,0,0,solo2,annotator2,0
ru46dc342f71,0,0,0,0,0,0,solo2,annotator2,0
rua55dc8cb15,0,0,0,0,0,0,solo2,annotator2,0
ruc19e0b2aaa,0,0,0,0,0,0,solo2,annotator2,0
ru31ba4e1208,0,1,0,0,0,0,solo2,annotator2,1
ru3db3408be3,0,0,0,0,0,0,solo2,annotator2,0
ru32edc335a6,0,0,0,0,0,0,solo2,annotator2,0
rua9ed07b282,1,0,0,0,0,0,solo2,annotator2,0
ru83bbe7d482,0,0,0,0,0,0,solo2,annotator2,0
ru598d58be5c,0,0,0,0,0,0,solo2,annotator2,0
ru73c13439e3,0,0,0,0,0,0,solo2,annotator2,0
ruf890f324a5,0,0,0,0,1,0,solo2,annotator2,0
ru76c3650c35,0,0,0,0,0,0,solo2,annotator2,0
ruf74560453d,0,0,1,0,0,0,solo2,annotator2,0
ru60832f7403,1,0,1,0,0,0,solo2,annotator2,0
rud1d3c46b7d,0,0,0,0,0,0,solo2,annotator2,0
ru305f74831d,0,0,0,0,0,0,solo2,annotator2,0
rua57bf80331,1,0,0,0,0,0,solo2,annotator2,0
ru8906b08128,0,0,0,0,0,0,solo2,annotator2,0
ru93ba4de118,0,0,0,0,0,0,solo2,annotator2,0
ru848cafd89c,0,0,0,0,0,0,solo2,annotator2,0
rub9a2c7e89d,0,0,0,0,0,0,solo2,annotator2,0
ru882a964867,0,0,0,0,0,0,solo2,annotator2,0
ruf06118d89e,0,0,0,0,0,0,solo2,annotator2,0
rud392fc31f4,0,0,0,0,0,0,solo2,annotator2,0
rua523befa81,0,0,0,0,0,0,solo2,annotator2,0
ru28fb2a2f8e,0,0,0,0,0,0,solo2,annotator2,0
ru2aa2170769,0,0,0,0,0,0,solo2,annotator2,0
ru8e8a9952d5,0,0,0,0,1,1,solo2,annotator2,0
ru6398a8e06c,0,0,0,0,0,0,solo2,annotator2,0
ruf5db7ed2c6,0,0,0,0,0,0,solo2,annotator2,0
ru3b06a9af41,0,0,0,0,0,0,solo2,annotator2,0
rubf2211f82a,0,0,0,0,0,0,solo2,annotator2,0
ru15e0fc93f6,0,0,0,0,0,0,solo2,annotator2,0
ruda3a6ea9f6,0,0,1,0,0,0,solo2,annotator2,0
ru78feb9766a,1,0,0,0,0,0,solo2,annotator2,0
ruf0374fb0bc,1,0,0,0,0,0,solo2,annotator2,0
rue595009ef8,0,0,0,0,0,0,solo2,annotator2,0
rud6ba92488d,0,0,0,0,0,0,solo2,annotator2,0
ru7bfb2d6ec9,0,0,1,0,0,0,solo2,annotator2,0
ru0d4ed66bba,0,0,0,0,0,0,solo2,annotator2,0
ru52ecaa464c,0,0,0,0,0,0,solo2,annotator2,0
rud36c3616d2,0,0,0,0,0,0,solo2,annotator2,0
rue310a07258,0,0,0,0,0,0,solo2,annotator2,0
ru2a5a3a471e,0,0,0,0,0,0,solo2,annotator2,0
ru05db7eb99a,0,0,0,0,0,0,solo2,annotator2,0
rub5b1538160,0,0,1,0,0,0,solo2,annotator2,0
ru7ac1fc55e0,0,0,0,0,0,0,solo2,annotator2,0
ru3d979884a3,1,0,1,0,0,0,solo2,annotator2,0
ru2c0cfd22c6,0,0,0,0,0,0,solo2,annotator2,0
ru292f3f566d,0,0,0,0,0,0,solo2,annotator2,0
ru5975b316f1,0,0,0,0,0,0,solo2,annotator2,0
ruf070b60be7,0,0,0,0,0,0,solo2,annotator2,0
ru291c05a703,0,0,0,0,0,0,solo2,annotator2,0
ru4e2b208189,0,0,0,0,0,0,solo2,annotator2,0
ruf3fb830866,1,0,1,0,1,0,solo2,annotator2,0
ru129a3b76eb,0,0,0,0,0,0,solo2,annotator2,0
ru0a49210eb0,0,0,0,0,0,0,solo2,annotator2,0
ruaed1c7938c,0,0,0,0,0,0,solo2,annotator2,0
ruc7ad4ac638,0,0,0,0,0,0,solo2,annotator2,0
ruad703ad347,0,0,0,0,0,0,solo2,annotator2,0
ru57b927e8fe,0,0,0,0,0,0,solo2,annotator2,0
ru53c40fd2ba,0,0,0,0,0,0,solo2,annotator2,0
ru903a1eb3dc,0,0,0,0,0,0,solo2,annotator2,0
rudcd087605c,0,0,0,0,0,0,solo2,annotator2,0
ruc136b175dd,0,0,0,0,0,0,solo2,annotator2,0
rue83d7bbcc2,0,0,0,0,0,0,solo2,annotator2,0
ru1179eebb13,0,0,0,0,0,0,solo2,annotator2,0
rua23f22ca46,0,1,0,0,0,0,solo2,annotator2,1
ru1c4041c08b,0,0,0,0,0,0,solo2,annotator2,0
ru89b7e372b4,0,0,0,0,0,0,solo2,annotator2,0
rub9da4b6813,0,0,0,0,0,0,mined_320,both-agree,0
rucb6acd8207,1,0,0,0,0,0,mined_320,both-agree,0
ru86ebe68a05,0,0,0,0,0,0,mined_320,both-agree,0
rue370e4edd6,0,0,0,0,0,0,mined_320,both-agree,0
ru1403ad041e,0,0,0,0,0,0,mined_320,both-agree,0
ru8a19a79bd4,0,0,0,0,0,0,mined_320,both-agree,0
ru70c3e2de5e,0,0,0,0,0,0,mined_320,both-agree,0
ru3155d2737c,0,0,0,0,0,0,mined_320,both-agree,0
ru9f5256ad83,0,0,0,0,0,0,mined_320,both-agree,0
ruc4a864cbe1,0,0,0,0,0,0,mined_320,both-agree,0
ru0be1f80e66,0,0,0,0,0,0,mined_320,both-agree,0
ru72fa32370c,0,0,0,0,0,0,mined_320,both-agree,0
rucdec6d775e,0,0,0,0,0,0,mined_320,both-agree,0
rufb95eaf66f,0,0,0,0,0,0,mined_320,both-agree,0
ru284d11683e,0,0,0,0,0,0,mined_320,both-agree,0
rue2f0b7e1bc,0,0,0,0,0,0,mined_320,both-agree,0
rud95f6b9e22,0,0,0,0,0,0,mined_320,both-agree,0
rueff4c44ec8,0,0,0,0,0,0,mined_320,both-agree,0
ru46148d5cc9,0,0,0,0,0,0,mined_320,both-agree,0
ru90532e9d61,0,0,0,0,0,0,mined_320,both-agree,0
ru777d3ef624,0,0,0,0,0,0,mined_320,both-agree,0
ru83af57dd33,0,0,0,0,0,0,mined_320,both-agree,0
rud98bc7fede,0,0,0,0,0,0,mined_320,both-agree,0
rud3a9a44b08,0,0,0,0,0,0,mined_320,both-agree,0
ru5bf482375e,0,0,0,0,0,0,mined_320,both-agree,0
ru494ac40657,0,0,0,0,0,0,mined_320,both-agree,0
ru267c21f6df,0,0,0,0,0,0,mined_320,both-agree,0
rua745ac2039,0,0,0,0,0,0,mined_320,both-agree,0
ru618c7f99bf,0,0,0,0,0,0,mined_320,both-agree,0
ruc05889f88a,0,0,0,0,0,0,mined_320,both-agree,0
ruc4ee4ec1aa,0,0,0,0,0,0,mined_320,both-agree,0
ruef6863e589,0,0,0,0,0,0,mined_320,both-agree,0
ruf5b1732bcc,0,0,0,0,0,0,mined_320,both-agree,0
ru85211a3fdf,0,0,0,0,0,0,mined_320,both-agree,0
ru1b67351665,0,0,0,0,0,0,mined_320,both-agree,0
ru4bb1358b4a,0,0,0,0,0,0,mined_320,both-agree,0
ru1f14216166,0,0,0,0,0,0,mined_320,both-agree,0
ru6e30298356,0,0,0,0,0,0,mined_320,both-agree,0
ru0650e84e2e,0,0,0,0,0,0,mined_320,both-agree,0
ruaccf47eebe,0,0,0,0,0,0,mined_320,both-agree,0
rua995185041,0,0,0,0,0,0,mined_320,both-agree,0
ru8c52962f5c,0,0,0,0,0,0,mined_320,both-agree,0
rucd1e657897,1,0,0,0,0,0,mined_320,both-agree,0
ru466616703e,0,0,0,0,1,1,mined_320,both-agree,0
rue44e2ac2fa,0,0,0,0,0,0,mined_320,both-agree,0
ru056d70f12d,0,0,0,0,0,0,mined_320,both-agree,0
rub592ec9417,0,0,0,0,0,0,mined_320,both-agree,0
ru95c4b91688,0,0,0,0,0,0,mined_320,both-agree,0
rue3a664b98c,0,0,0,0,0,0,mined_320,both-agree,0
ru18ff1bd1ea,0,0,0,0,0,0,mined_320,both-agree,0
rue0b66e97c5,1,0,0,0,0,0,mined_320,both-agree,0
ru812a9b5ead,0,0,0,0,0,0,mined_320,both-agree,0
ru76a7c912e4,0,0,0,0,0,0,mined_320,both-agree,0
rud18f3fde2c,0,0,0,0,0,0,mined_320,both-agree,0
rudb0e8db447,0,0,0,0,0,0,mined_320,both-agree,0
ru6ca583495a,0,0,0,0,0,0,mined_320,both-agree,0
rua8117627a9,0,0,0,0,0,0,mined_320,both-agree,0
ru3be07c0b6a,0,0,0,0,0,0,mined_320,both-agree,0
ru0bce59b9ec,0,0,0,0,0,0,mined_320,both-agree,0
ru4d84b09637,0,0,0,0,0,0,mined_320,both-agree,0
ruf17b2a442b,0,0,0,0,0,0,mined_320,both-agree,0
ru29795c6ddf,0,0,0,0,0,0,mined_320,both-agree,0
rud055b4c6d6,0,0,0,0,0,0,mined_320,both-agree,0
rubc370e18ff,0,0,0,0,0,0,mined_320,both-agree,0
ru64b87f5881,0,0,0,0,0,0,mined_320,both-agree,0
rubf887dfb4d,0,0,0,0,0,0,mined_320,both-agree,0
ru65717659bc,0,0,0,0,0,0,mined_320,both-agree,0
ru0ef9d19b7f,0,0,0,0,0,0,mined_320,both-agree,0
rufae0283c67,0,0,0,0,0,0,mined_320,both-agree,0
rua86bbf293a,0,0,0,0,0,0,mined_320,both-agree,0
rueded6bf893,0,0,0,0,0,0,mined_320,both-agree,0
ru8a6d4ba3c7,0,0,0,0,0,0,mined_320,both-agree,0
ruc445ea34ea,0,0,0,0,0,0,mined_320,both-agree,0
ru26c99f95a8,0,0,0,0,0,0,mined_320,both-agree,0
ru113b76eadf,0,0,0,0,0,0,mined_320,both-agree,0
rudb60ea4495,0,0,0,0,0,0,mined_320,both-agree,0
ruddc29fca14,0,0,0,0,0,0,mined_320,both-agree,0
ru3cde45e6dc,0,0,0,0,0,0,mined_320,both-agree,0
rufa352211a9,0,0,0,0,0,0,mined_320,both-agree,0
ru7415f1430b,0,0,0,0,0,0,mined_320,both-agree,0
rue1c88f5c0d,0,0,1,0,0,0,mined_320,both-agree,0
ru653fba5868,0,0,0,0,0,0,mined_320,both-agree,0
rubcbabb1992,0,0,0,0,0,0,mined_320,both-agree,0
ru603940180b,1,0,0,0,0,0,mined_320,both-agree,0
ru987baaa8db,0,0,0,0,0,0,mined_320,both-agree,0
rudd60271e98,0,0,0,0,0,0,mined_320,both-agree,0
ru3e07ee3593,0,0,0,0,0,0,mined_320,both-agree,0
ru45f446bd44,0,0,0,0,0,0,mined_320,both-agree,0
rub3874ffec5,0,0,0,0,0,0,mined_320,both-agree,0
ru4be8bd4a3c,0,0,0,0,0,0,mined_320,both-agree,0
ru8aedac4886,0,0,0,0,0,0,mined_320,both-agree,0
ru9fb1eb0bea,0,0,0,0,0,0,mined_320,both-agree,0
ru65d65fe9ea,0,0,0,0,0,0,mined_320,both-agree,0
ru6704d0b65b,0,0,0,0,0,0,mined_320,both-agree,0
ru9de794b72e,0,0,0,0,0,0,mined_320,both-agree,0
ru58f70c4dbd,0,0,0,0,0,0,mined_320,both-agree,0
ru4b9c161141,1,0,0,0,0,0,mined_320,both-agree,0
ru372e4ba0dc,0,0,0,0,0,0,mined_320,both-agree,0
ru4261a9e980,0,0,0,0,0,0,mined_320,both-agree,0
ru31508beda1,0,0,0,0,0,0,mined_320,both-agree,0
ruc418ec88af,0,0,0,0,0,0,mined_320,both-agree,0
rufcbc557355,0,0,0,0,0,0,mined_320,both-agree,0
ru5b90d63a13,0,0,0,0,0,0,mined_320,both-agree,0
ru3cd89ebce8,0,0,0,0,0,0,mined_320,both-agree,0
ru66389fdaac,0,0,0,0,0,0,mined_320,both-agree,0
rued71131479,0,0,0,0,0,0,mined_320,both-agree,0
ru4e6fca5b72,0,0,0,0,0,0,mined_320,both-agree,0
ru9bac0e418b,0,0,0,0,0,0,mined_320,both-agree,0
ru0234115148,0,0,0,0,1,1,mined_320,both-agree,0
ru3dfeaa9c21,0,0,0,0,0,0,mined_320,both-agree,0
ruef63fbe5ed,0,0,0,0,0,0,mined_320,both-agree,0
ruace3b11f25,1,0,0,0,0,0,mined_320,both-agree,0
rucf1264218c,0,0,0,0,0,0,mined_320,both-agree,0
rudbdee6c407,0,0,0,0,0,0,mined_320,both-agree,0
ru60579f1a2d,0,0,0,0,0,0,mined_320,both-agree,0
ru4584372bb0,0,0,0,0,0,0,mined_320,both-agree,0
rue82acb9b45,0,0,0,0,0,0,mined_320,both-agree,0
ru249614b260,0,0,0,0,0,0,mined_320,both-agree,0
ruf1d177ff7d,0,0,0,0,0,0,mined_320,both-agree,0
ruf67f9670d2,0,0,0,0,0,0,mined_320,both-agree,0
ru054e20ba60,0,0,0,0,0,0,mined_320,both-agree,0
ru1746669db1,0,0,0,0,0,0,mined_320,both-agree,0
rud03e1528c1,0,0,0,0,0,0,mined_320,both-agree,0
rue67842569d,0,0,0,0,0,0,mined_320,both-agree,0
ru0ba1d92521,0,0,0,0,1,1,mined_320,both-agree,0
ru11a37c6913,1,0,1,0,0,0,mined_320,both-agree,0
rud81530f549,0,0,0,0,0,0,mined_320,both-agree,0
ru0ec0f15d61,0,0,0,0,0,0,mined_320,both-agree,0
ru980a71caa0,0,0,0,0,0,0,mined_320,both-agree,0
rue383a6c677,0,0,0,0,0,0,mined_320,both-agree,0
ru53e09aefbe,0,0,0,0,0,0,mined_320,both-agree,0
ruc0700bbb05,0,0,0,0,0,0,mined_320,both-agree,0
ru937a7997a4,0,0,0,0,0,0,mined_320,both-agree,0
ru173c693ac7,0,0,0,0,0,0,mined_320,both-agree,0
ru62f04f4f87,0,0,0,0,0,0,mined_320,both-agree,0
rucde372001d,0,0,0,0,0,0,mined_320,both-agree,0
ru954dab14d4,0,0,0,0,0,0,mined_320,both-agree,0
rufbb43504ac,0,0,0,0,0,0,mined_320,both-agree,0
rua6b5e3cc21,0,0,0,0,0,0,mined_320,both-agree,0
rucdb84fc587,0,0,0,0,0,0,mined_320,both-agree,0
ru39d18311b0,0,0,0,0,0,0,mined_320,both-agree,0
ru1d6b63ce69,0,0,0,0,0,0,mined_320,both-agree,0
ru9cbc4c798c,1,0,1,0,0,0,mined_320,both-agree,0
ru9bfcc4315f,0,0,0,0,0,0,mined_320,both-agree,0
ru6121e7d1bd,0,0,0,0,0,0,mined_320,both-agree,0
rua62dbae268,0,0,0,0,0,0,mined_320,both-agree,0
ru1c63d378cd,0,0,0,0,1,1,mined_320,both-agree,0
ru5e3a7329dc,0,0,0,0,0,0,mined_320,both-agree,0
ru77ee44349e,1,0,0,0,0,0,mined_320,both-agree,0
ru0594910038,0,0,0,0,0,0,mined_320,both-agree,0
ru85b5c80c1b,0,0,0,0,0,0,mined_320,both-agree,0
rud8baaeb77d,0,0,0,0,0,0,mined_320,both-agree,0
ruafe8a758d1,1,0,0,0,0,0,mined_320,both-agree,0
ru8a3643c53c,0,0,0,0,0,0,mined_320,both-agree,0
ru936fc0d8e0,0,0,0,0,0,0,mined_320,both-agree,0
ru395e4c1dd6,0,0,0,0,0,0,mined_320,both-agree,0
rudbefa0678c,1,0,0,0,0,0,mined_320,both-agree,0
ruf7d8b32219,0,0,0,0,0,0,mined_320,both-agree,0
ru7862e019d3,0,0,0,0,0,0,mined_320,both-agree,0
ruc2b1f1c0b4,0,0,0,0,0,0,mined_320,both-agree,0
ru8556030e9f,0,0,1,0,0,0,mined_320,both-agree,0
ruc1315979e1,0,0,0,0,0,0,mined_320,both-agree,0
ruf204ec1bd7,0,0,0,0,1,0,mined_320,both-agree,0
ru335bfb0d2c,0,0,0,0,0,0,mined_320,both-agree,0
rufd04042254,0,0,0,0,0,0,mined_320,both-agree,0
ru31192a9454,0,0,0,0,0,0,mined_320,both-agree,0
ru774eca5ce9,0,0,0,0,0,0,mined_320,both-agree,0
ruc1400ebce1,0,0,0,0,0,0,mined_320,both-agree,0
ru61fa871fc3,0,0,0,0,0,0,mined_320,both-agree,0
rubd4953e31e,0,0,0,0,0,0,mined_320,both-agree,0
ru5c5e8ba86c,0,0,0,0,0,0,mined_320,both-agree,0
ru3dbf7a152f,0,0,0,0,0,0,mined_320,both-agree,0
rua15e7034ba,1,0,0,0,0,0,mined_320,both-agree,0
rucff44272a8,0,0,0,0,0,0,mined_320,both-agree,0
ru0e10f9babc,0,0,0,0,0,0,mined_320,both-agree,0
rucb1f5cef86,0,0,1,0,0,0,mined_320,both-agree,0
rudebe01d447,1,0,1,0,0,0,mined_320,both-agree,0
ru5539294a71,0,0,0,0,0,0,mined_320,both-agree,0
ru3a8181c038,0,0,0,0,0,0,mined_320,both-agree,0
ru6d0d4c7892,0,0,0,0,0,0,mined_320,both-agree,0
rucd26bf06dd,0,0,0,0,0,0,mined_320,both-agree,0
ru42e23d6b75,0,0,0,0,0,0,mined_320,both-agree,0
ru3bed4cd9fe,0,0,0,0,0,0,mined_320,both-agree,0
rueef139fa92,0,0,0,0,0,0,mined_320,both-agree,0
rue6540c0bb8,0,0,0,0,0,0,mined_320,both-agree,0
ru2694941f0c,0,0,0,0,0,1,mined_320,both-agree,0
ruffa5c8dc5a,0,0,0,0,0,0,mined_320,both-agree,0
ru2015a6173b,1,0,0,0,0,0,mined_320,both-agree,0
ru0cf3e32706,0,0,0,0,0,0,mined_320,both-agree,0
ru53264c9a1a,0,0,0,0,0,0,mined_320,both-agree,0
ru9c7f6c0d39,0,0,0,0,0,0,mined_320,both-agree,0
ru166eb1f0a9,0,0,0,0,0,0,mined_320,both-agree,0
ruaf4b14c98f,0,0,0,0,0,0,mined_320,both-agree,0
rudcc314ecf8,0,0,0,0,0,0,mined_320,both-agree,0
ruc52d42d777,0,0,0,0,0,0,mined_320,both-agree,0
rub03606a54f,0,0,0,0,0,0,mined_320,both-agree,0
ru7bc4acd724,0,0,0,0,0,0,mined_320,both-agree,0
ru6b4b9a36ba,1,0,1,0,0,0,mined_320,both-agree,0
ruabbe12acda,0,0,0,0,0,0,mined_320,both-agree,0
ru2ae4ec894e,0,0,0,0,0,0,mined_320,both-agree,0
ruc5f55769c2,0,0,0,0,0,0,mined_320,both-agree,0
ruffe8ba2110,0,0,0,0,0,0,mined_320,both-agree,0
ru736c6a24e5,0,0,0,0,0,0,mined_320,both-agree,0
ruca7048ac27,0,0,0,0,0,0,mined_320,both-agree,0
ruca11b651d1,0,0,0,0,0,0,mined_320,both-agree,0
ru4fbda32c30,0,0,0,0,0,0,mined_320,both-agree,0
ru9928bdc088,0,0,0,0,0,0,mined_320,both-agree,0
ru04ab28b5bb,1,0,0,0,0,0,mined_320,both-agree,0
ruf51cb45624,0,0,0,0,0,0,mined_320,both-agree,0
rufa6d9fc369,1,0,0,0,0,0,mined_320,both-agree,0
ruf2567b0237,0,0,0,0,0,0,mined_320,both-agree,0
ruda1ca2110f,0,0,0,0,0,0,mined_320,both-agree,0
ru5411f5d3ce,0,0,0,0,0,0,mined_320,both-agree,0
ru0cb1cfb914,0,0,0,0,0,0,mined_320,both-agree,0
ru2c79381e65,0,0,0,0,0,0,mined_320,both-agree,0
ru6dbded980d,0,0,0,0,0,0,mined_320,both-agree,0
rubbe48b71ac,0,0,0,0,0,0,mined_320,both-agree,0
ru1b3aba21d4,1,0,0,0,0,0,mined_320,both-agree,0
ru9e14a8c507,0,0,0,0,0,0,mined_320,both-agree,0
rufb97885e42,0,0,0,0,0,0,mined_320,both-agree,0
ru987aac8624,0,0,0,0,0,0,mined_320,both-agree,0
ru7107c166a5,0,0,0,0,0,0,mined_320,both-agree,0
ru74eef57af1,0,0,0,0,0,0,mined_320,both-agree,0
ru15eaa5be00,0,0,0,0,0,0,mined_320,both-agree,0
ru5057849dcd,1,0,0,0,0,0,mined_320,both-agree,0
ru6a0b1caecd,0,0,0,0,0,0,mined_320,both-agree,0
ru8e6c56536d,0,0,0,0,0,0,mined_320,both-agree,0
ruc38c71d59f,0,0,0,0,0,0,mined_320,both-agree,0
ru6936805aee,0,0,0,0,0,0,mined_320,both-agree,0
ru7c437a459b,1,0,0,0,0,0,mined_320,both-agree,0
rud3edfac130,0,0,0,0,0,0,mined_320,both-agree,0
ru90f0d38e98,0,0,0,0,0,0,mined_320,both-agree,0
ru22e9fde894,1,0,0,0,0,0,mined_320,both-agree,0
ru5eea089802,0,0,0,0,0,0,mined_320,both-agree,0
ru520d18687f,0,0,0,0,0,0,mined_320,both-agree,0
rue700969184,0,0,0,0,0,0,mined_320,both-agree,0
ru4c25014b46,0,0,0,0,0,1,mined_320,both-agree,0
ru9ad208e115,0,0,0,0,0,0,mined_320,both-agree,0
ruc9645d4f6e,0,0,0,0,0,0,mined_320,both-agree,0
ru22f3f7148e,0,0,0,0,0,0,mined_320,both-agree,0
ru66c2f2a17b,0,0,0,0,0,0,mined_320,both-agree,0
rub711a60c33,1,0,0,0,0,0,mined_320,both-agree,0
ru1c64000ec6,0,0,0,0,0,0,mined_320,both-agree,0
ruea02446e71,0,0,0,0,0,0,mined_320,both-agree,0
ru6eacc563c3,0,0,0,0,0,0,mined_320,both-agree,0
