tweet_id,ig_outgroup,grievance,mobilization,threat,dehumanization,fold
rub7e7360dff,0,0,0,0,0,test
ru24b4c77be7,0,0,0,0,0,train
ru543bf12a5e,0,0,0,0,0,train
ru5e85ac7589,0,0,0,0,0,val
ru3df53b071f,0,0,0,0,0,test
rucc2fadf97d,0,0,0,0,0,train
rud0d212363c,0,0,0,0,0,train
ru8483c0a80c,0,0,0,1,0,train
ru8ef09eba34,0,0,0,0,0,train
ru88df3e90c6,0,0,0,0,0,train
ru0530aae474,0,0,0,0,0,train
ru3ef399da78,0,0,0,0,0,train
ru874c57c874,0,0,0,0,0,train
ru55169bf66f,0,0,0,0,0,train
rud606e638c3,0,0,1,0,0,train
ruc8c7658840,0,0,0,0,0,test
rua07a79173a,1,1,0,0,1,train
ru5b60a29f09,0,0,0,0,0,val
ru348b776e65,0,0,0,1,0,train
ru4e46df9688,1,0,0,0,0,train
ruf28fa5e3f5,0,0,0,1,0,train
rua926925e17,0,1,0,1,0,train
ruea81378308,0,0,0,0,0,train
ru620bfd38fd,0,0,0,0,0,train
ru64f0714c07,0,0,0,0,0,train
ru0426e82f17,0,0,0,0,0,train
ru4777c0bfa3,1,0,0,0,0,train
rued78fff7f6,0,0,0,0,0,test
ru4f895b19c4,0,0,0,0,0,test
ru3d498bfee3,0,0,0,0,0,train
ru1b3b1114c8,0,1,0,0,0,train
ru90e719a1c5,0,0,0,0,0,train
ru82a5015c90,1,0,0,0,1,val
ru2a1b2881eb,0,0,0,0,0,test
ru4600e3e87f,0,0,0,0,0,train
ru5b926976d1,0,0,0,0,0,val
ru9651dffee5,0,0,0,0,0,val
ruaacbfb8908,0,0,0,0,0,test
ru88859ba779,0,0,0,0,0,train
ru3824368fa9,0,0,0,0,0,train
ru674a7ed0e5,0,0,0,0,0,test
ru1df47dd235,1,0,0,0,0,test
rudd173bb3cd,0,0,0,0,0,train
ru89efd2cf62,0,0,0,0,0,test
rud659518e8e,1,0,0,0,0,test
ru280adb3738,0,0,0,0,0,train
ru7896fc4b75,0,0,1,0,0,train
ru1dea069425,0,0,0,0,0,val
rud683befe78,0,0,0,0,0,train
ru2f0fb8373c,0,0,0,0,0,train
ru934cd9b23f,0,0,0,0,0,train
ruedc0e86a8c,0,0,0,1,0,train
ru3134033638,1,0,1,1,0,test
ru82c7f12e8c,1,0,0,0,0,train
ru6a98a6941c,0,0,0,0,0,train
rued8583b2b9,0,0,0,0,0,train
ruaee58e7de8,0,0,0,0,0,test
ru1228a4b884,0,0,0,0,0,train
rud9da97936e,0,0,0,0,0,train
ru8256f82142,1,0,0,0,0,train
rub188469fb9,0,0,0,0,0,test
ru74918f43f2,1,0,0,0,0,train
rub32c7fddad,0,0,0,0,0,train
ru08fa724b11,0,0,0,0,0,train
ru3da57a2129,0,0,0,0,0,train
ru4eb354b70f,0,0,0,0,0,val
ru607a4984dc,0,0,0,0,0,train
ru081c87e476,0,0,0,0,0,test
rudd33128e2e,0,0,0,0,0,test
ru1dc5e275e7,0,0,0,0,0,val
ru7e71809363,0,0,0,0,0,train
ru0966e2e85d,0,0,0,0,0,train
ru6ab048ad9c,0,0,0,0,0,train
ru713e526873,0,0,0,0,0,test
ru8d38ee7e2c,0,0,0,0,0,train
ru9bdc2ab970,0,0,0,0,0,train
ru0c0413f70f,0,0,0,0,0,test
ru1dab3d8ea2,0,0,0,0,0,train
ru89e28562d8,1,1,0,0,0,test
ru2f0214beed,0,0,0,0,0,val
ru87f9ad317d,0,0,0,0,0,test
rub8a8975661,1,0,0,0,1,train
ru3943fcc495,0,0,0,0,0,train
ru6763ccb1c4,0,0,0,0,0,train
rua74a756288,0,0,0,0,0,train
rubdf1ff0638,0,0,0,0,0,train
ru9a934ae07f,0,0,0,0,0,test
ruc78eeb6328,1,0,0,0,0,val
ru7eda4951a3,0,0,0,0,0,train
ru12c904819a,0,0,0,0,0,train
rua6c7ef902e,1,0,0,0,1,test
rua3e846a389,0,0,0,0,0,test
ru819d22c470,0,0,0,0,0,test
rub56229b0d9,0,0,0,0,0,train
ru8cf802b58b,0,0,0,0,0,test
rub9a382ad80,0,0,0,0,0,test
ru772413ddb2,1,0,0,0,0,test
ru99cb9b8432,1,0,0,0,0,train
ru9ac02d17df,0,0,0,0,0,test
ru30f208263e,0,0,0,0,0,train
rudcda23d1c2,0,0,0,0,0,train
rue6997741bd,0,0,0,0,1,test
ru7f2a57200c,1,0,0,0,1,test
ru11ef23b4ac,0,0,0,0,0,train
ruc83dbbf8e4,0,0,0,0,0,train
rue0fd234184,1,0,0,0,0,test
rudb87078385,0,0,0,0,0,train
ru33786bc244,0,0,0,0,0,train
ru22456d3deb,0,0,0,1,0,val
ruf24c8a4493,0,0,0,0,0,test
ru71e27a3f86,0,0,0,0,0,test
ru28d2892dc4,1,0,1,1,0,train
ru4282dc01d2,0,0,0,0,0,val
rue7c40e40ae,0,1,0,0,0,train
ru33951ca2ab,0,0,0,0,0,train
ruf75d9ff5b0,0,0,0,0,0,test
ru1d6cea85b6,1,0,0,0,0,train
rubb6b8d4af1,0,0,0,0,0,test
ru9c5488fa1b,1,0,0,0,0,val
rue58bf4236b,1,0,0,0,0,train
ru3806286173,0,0,0,0,0,train
ru7a0ca247a2,1,0,0,0,0,val
ru816a943747,0,0,0,0,0,val
ru3a97250469,0,0,0,0,0,train
ru11e12dadf4,0,0,0,0,0,test
ru72f08dd721,0,0,0,0,0,test
rue02350a3e4,0,0,1,1,0,train
ru2f5714fd34,1,0,0,0,1,train
ru578fe3887a,0,0,0,0,0,train
ruc28f5c4304,1,1,0,0,0,val
rubf6d9f0dc6,0,0,0,0,0,train
ru5ac9186991,0,0,0,0,0,val
ru4b8fe7373d,0,0,0,0,0,val
ru218298a5ab,1,0,0,0,0,test
ruaecd1a8da6,0,0,0,0,0,train
ruc0d190dba5,0,0,0,0,0,train
rud9cb699b09,0,0,0,0,0,test
ruee67bff0a4,0,0,0,0,0,train
ruccc0730a12,0,0,0,0,0,train
rub047b848b3,0,0,0,0,0,test
rufe56338e93,1,0,0,0,1,train
ru0e60e9baec,0,0,0,0,0,train
rua9b2ff9044,0,0,0,0,0,train
ru3b9a921fa1,1,0,0,0,0,train
ru00aa028805,1,0,1,0,0,train
ru256bb6416b,0,0,0,0,0,train
ruce223badf8,0,0,0,0,0,train
ru1bc2625f11,0,0,0,0,0,test
ru28f0ced327,1,0,0,0,0,train
ru65db51f277,0,0,0,0,0,train
ru1294d54b92,0,0,1,1,0,test
rueab802a3b2,0,0,0,0,0,train
ru916d85cea3,0,0,0,0,0,train
ru00527ef8a6,1,0,0,0,1,train
ru569eaf9a9d,0,0,0,0,0,train
rudbcfd6e978,0,0,0,0,0,train
ru83d1f5383b,1,0,0,0,1,train
ru5cfb1d6b08,1,0,0,0,0,train
ru7ab783c4a3,1,0,0,0,0,val
ru31fe635f5d,0,0,0,0,0,test
ruf36ce57a49,0,0,0,0,0,train
ru04379b10fd,0,0,0,0,0,train
ru9f4848c051,1,0,1,1,1,train
rue14afcd65b,0,0,0,0,0,val
ru1320255d13,0,0,0,0,0,train
ru0ca7de9dc6,0,0,1,0,0,train
ru2e097a2e75,0,0,0,0,0,train
ru606414faa1,1,1,0,0,0,test
ru8e75444149,0,0,0,0,0,train
ru6b919eaa98,1,0,0,0,0,train
ru923ef11823,0,0,0,0,0,train
ru94e03145af,0,1,0,0,0,train
ru9c855f214a,1,0,0,0,0,test
ruc1a904743d,0,1,0,0,0,val
ru7e7d895f07,0,0,0,0,0,train
ru5b8cb22b19,0,0,0,0,0,train
ru4ee1b780f6,1,0,0,0,0,train
rua6ef789e4a,0,0,0,0,0,train
ru95e3434cc4,0,0,0,0,0,train
ru182824d858,0,0,0,0,0,train
ru47b0b9ce93,1,0,0,1,1,train
ru8b01c57a38,0,0,0,0,0,train
ru29ed1edc6a,0,0,1,1,0,test
ru613edd2060,1,0,0,0,1,train
rua3141f641c,0,0,0,0,0,test
ruee13f88ddb,0,0,0,0,0,train
ru0cb7dbc4ab,0,0,0,0,0,val
ruba3bb1fbb5,0,0,0,0,0,train
ru136e544c76,0,0,0,0,0,val
ru966e84601a,1,0,0,0,0,train
ru36b6318e55,0,0,0,0,0,train
ru3ab3d5d68f,0,0,0,0,0,val
rua7eb4bb196,0,0,0,0,0,train
ru060492a2b1,0,0,0,0,0,val
ru5ffde9130d,0,0,0,0,0,train
ru3c78837fa5,0,0,0,0,0,test
ruc352abc620,1,0,0,0,0,train
ru94797ff1e7,1,0,0,0,1,test
rudeafee9679,0,0,0,0,0,test
rua1177f8d0f,0,0,0,0,0,train
ru4590984033,1,0,0,1,0,test
rua8133bc86b,0,0,0,0,0,train
rua6e39efc19,0,0,0,0,0,test
ru53c2813bb0,0,0,0,0,0,val
ru25fc369ac2,1,0,1,0,0,train
rua5d2da6021,0,0,0,0,0,train
rub152026c3a,0,0,0,0,0,train
ruf90a144f3c,0,0,0,1,0,train
rub46f17703d,1,0,0,0,1,test
ru0c994dc766,1,0,0,0,0,val
rud1b2fe1499,0,0,0,0,0,train
rub5ce99b73c,0,0,0,0,0,test
ru5586a9d4b2,0,0,0,0,0,test
rufa74ac7ea9,0,0,0,0,0,val
ru097faec5d0,0,0,0,0,0,train
ru0baa5b2c8a,0,0,0,0,0,test
ru5b01862cb1,0,0,0,0,0,train
ru3cc12e9ab2,1,0,0,0,1,val
ru47ea47f9f2,0,0,0,0,0,train
ru723a2947d4,1,0,1,1,1,train
ru8c2332f81f,1,1,0,0,0,train
rubf9e19cb8d,0,0,0,0,0,train
rua718df06a2,1,0,0,0,0,train
ruf79391ac34,1,0,0,0,0,train
